model_name,seed,MAE,RMSE,NNSE,WI,R,KGE
SHADE-RVFL,29,0.0566388211742652,0.08577196617467744,0.8311532272064707,0.93899930380656,0.8939619974643203,0.8465948691752605
SHADE-RVFL,30,0.05592113806323192,0.08354804516094182,0.8383989279753731,0.9410789907289145,0.9002016909905983,0.8310513782673885
SHADE-RVFL,35,0.058460368408492856,0.08680754110734397,0.8277579429178569,0.9394199979394688,0.8900000717496996,0.8530440795175497
SHADE-RVFL,40,0.05334842211921723,0.08146545366107269,0.845122731263599,0.9434977036871451,0.9067391997830153,0.828123191719037
SHADE-RVFL,42,0.06513786924375481,0.09869170159121521,0.7880490139768288,0.9186097363731561,0.855520194093105,0.8168574660962082
LCO-RVFL,10,0.06905627082727715,0.10315643889416458,0.7728920002684493,0.9171541990707877,0.8474805440886946,0.8431576891916115
LCO-RVFL,15,0.05507978479294804,0.08567540980527306,0.8314691347055412,0.9437251543131027,0.8948999137016489,0.886987238137678
LCO-RVFL,21,0.067247592970917,0.10170484930391072,0.7778285941259834,0.9083686362121836,0.8481859084463836,0.789479887767671
LCO-RVFL,24,0.059688204855507354,0.08495366931124561,0.8338267721711101,0.9446780512893614,0.8962239256789987,0.8850887398074024
LCO-RVFL,27,0.05950667054726404,0.08269101882865718,0.8411734261722892,0.9469022268179866,0.9011168164335072,0.8764113609854787
LCO-RVFL,29,0.0589790014765742,0.08706116085071113,0.8269244640265787,0.9408617111086258,0.8902102978712259,0.8722845524507017
LCO-RVFL,30,0.06013668517039204,0.08796160563608323,0.8239593309752145,0.9354904157726859,0.8869999347117473,0.8287956531246252
LCO-RVFL,35,0.06209120666641482,0.09132761947864218,0.8127989267934401,0.9329864521616734,0.8779288432019909,0.8460167149835993
LCO-RVFL,40,0.0528037466840769,0.08269025877894014,0.8411758821342633,0.9415239501061944,0.9035108024574913,0.8228874987895942
LCO-RVFL,42,0.06413466642207552,0.09797508927754718,0.7904732597566269,0.917636694947947,0.8594108985025106,0.8108098070676201
INFO-RVFL,10,0.06905627082727715,0.10315643889416458,0.7728920002684493,0.9171541990707877,0.8474805440886946,0.8431576891916115
INFO-RVFL,15,0.0626714048456473,0.09557368474349856,0.7985750238785021,0.9224928667124592,0.864868526748551,0.8119966973743677
INFO-RVFL,21,0.067247592970917,0.10170484930391072,0.7778285941259834,0.9083686362121836,0.8481859084463836,0.789479887767671
INFO-RVFL,24,0.059267165992716295,0.08469223569047718,0.834679128411661,0.9450742994663873,0.8969479818960203,0.8864799078054739
INFO-RVFL,27,0.059402958542851735,0.08692616622837153,0.8273681949386328,0.9364041529279216,0.8901870260151886,0.8243765139490964
INFO-RVFL,29,0.061953476666177475,0.09144700670720844,0.8124010502739362,0.9340580775476413,0.8785084041596656,0.8623303878397224
INFO-RVFL,30,0.05732741226993768,0.08422084221240794,0.8362137618156956,0.9435348389212129,0.8969691696218043,0.8547418551119647
INFO-RVFL,35,0.054992330619194264,0.0886754970535077,0.8216020988717885,0.9336114588521655,0.8861669161202378,0.8319838827152352
INFO-RVFL,40,0.05480268592601621,0.08513048186862122,0.8332498078634284,0.9404125288233971,0.8946455128656094,0.8469163084224587
INFO-RVFL,42,0.05712717712822241,0.09019497786710948,0.8165669979256964,0.9394973955157014,0.885783869005351,0.8849411779985069
QLE-SCA-RVFL,10,0.05924477857745717,0.08526889645424902,0.8327978628233321,0.9416346173316499,0.8941888746976988,0.8602976269916277
QLE-SCA-RVFL,15,0.05846826850512686,0.08472001724354924,0.8345885938767703,0.9462734852112513,0.8982001051039654,0.8948572665880841
QLE-SCA-RVFL,21,0.06386730090407981,0.09247280724712889,0.8089771656688498,0.9305762640470554,0.874404262217232,0.8416883878271985
QLE-SCA-RVFL,24,0.05808429030566274,0.08428384656152164,0.8360088195059886,0.9422833903904078,0.8968875977903487,0.8555726181965547
QLE-SCA-RVFL,27,0.06519966865141212,0.09867684848425327,0.788099288778066,0.9223677377429775,0.8588059355220315,0.8469040146759981
QLE-SCA-RVFL,29,0.05634239215634735,0.08501288203322312,0.8336335973714788,0.9401786724119946,0.8958978844588441,0.8479121638500985
QLE-SCA-RVFL,30,0.058958985640320115,0.08716615823830537,0.8265791883444058,0.9402352377082641,0.8898113357679539,0.8564110369646931
QLE-SCA-RVFL,35,0.059006147996944355,0.08935564453842851,0.8193512224253913,0.9355637984624763,0.8831373310610494,0.8489255428111184
QLE-SCA-RVFL,40,0.053537242997940965,0.08210616205350392,0.8430608294137806,0.9462015518715802,0.902258047490985,0.867003636608734
QLE-SCA-RVFL,42,0.059168017463184126,0.09649288169212077,0.795478137616545,0.9204161815724062,0.8629110740642496,0.8153475016500334
SHIO-RVFL,10,0.06389219905291349,0.08911566033390711,0.8201459774082311,0.9362795774468055,0.8841477128949548,0.8568044610260538
SHIO-RVFL,15,0.06755131690344454,0.09832423790296863,0.7892924628034009,0.9192425893216774,0.8565443459093256,0.8154536812027039
SHIO-RVFL,21,0.06532399057931915,0.09746971358081995,0.792181193930467,0.9234260320864078,0.8609275154895113,0.8415955151263075
SHIO-RVFL,24,0.059688204855507354,0.08495366931124561,0.8338267721711101,0.9446780512893614,0.8962239256789987,0.8850887398074024
SHIO-RVFL,27,0.058811451019071405,0.08973116279392017,0.8181064341170019,0.9303997473094243,0.8830927771962976,0.8000891566971409
SHIO-RVFL,29,0.06024555274716608,0.0890481345816102,0.8203694943698712,0.9358186271875498,0.8842718423149918,0.8538174197359996
SHIO-RVFL,30,0.0590272201833795,0.08614265710340151,0.8299393544345868,0.9400658865329807,0.8921600450489073,0.838550813783989
SHIO-RVFL,35,0.052023962094939424,0.08573199748846476,0.831284008459359,0.9371151552597807,0.8951439804068954,0.8227210501922111
SHIO-RVFL,40,0.055249802591472864,0.08359726473077884,0.8382392769666541,0.9412009433702104,0.8995333421488875,0.8305810470464647
SHIO-RVFL,42,0.06329771025967455,0.09502567700991921,0.8004186037772708,0.9242920989600228,0.8677970306257586,0.8285013270335088
EFO-RVFL,10,0.060244816255146,0.09443783752217952,0.8023937989737581,0.9302010946881677,0.87300984214236,0.864990987408308
EFO-RVFL,15,0.06672004932141297,0.10293151932024774,0.7736573647121335,0.9085881560360323,0.8430596368973003,0.803197104583618
EFO-RVFL,21,0.06789395549625375,0.10284330819981287,0.7739574897955085,0.9047612329198191,0.8437225061601716,0.7762467428829225
EFO-RVFL,24,0.06677915999164219,0.09307463763490355,0.8069641806200841,0.9317761638872195,0.8741027119461063,0.8589611002945774
EFO-RVFL,27,0.05938432595597952,0.08232045403467697,0.8423698570050954,0.946896771193311,0.9017967892178066,0.8718684094589023
EFO-RVFL,29,0.06008273563785684,0.08856833819817013,0.8219562840657232,0.9364759726729444,0.8854543473913018,0.8530334868819728
EFO-RVFL,30,0.06001449034687575,0.08665475286597454,0.8282596911349513,0.9391791143880429,0.8903144053461881,0.8472822371876845
EFO-RVFL,35,0.06220496011207715,0.09106742083699036,0.8136656253589317,0.9335676552665102,0.8787454978629129,0.8477475656931223
EFO-RVFL,40,0.052777997163259226,0.08260316457671002,0.8414572565651482,0.9416650131246433,0.903719218981835,0.822908353288875
EFO-RVFL,42,0.07553697959173644,0.10859612546842769,0.7543475572626114,0.907825522248933,0.8310448957016683,0.8276532054115814
A-EO-RVFL,10,0.06905627082727715,0.10315643889416458,0.7728920002684493,0.9171541990707877,0.8474805440886946,0.8431576891916115
A-EO-RVFL,15,0.06276954006182549,0.09535826348740306,0.7992999831732883,0.9227099870612705,0.8655402726605658,0.8112551047353735
A-EO-RVFL,21,0.05460473963155181,0.08326294929422355,0.8393230224641658,0.9424321283343886,0.900016067976499,0.8424611346899346
A-EO-RVFL,24,0.05898560000704668,0.0867376654297996,0.8279874450372251,0.9418510132746136,0.8916458446707856,0.880325521512981
A-EO-RVFL,27,0.06270669382296078,0.09444420186497826,0.8023724277828115,0.9223257847736553,0.868813444375546,0.7870597211617991
A-EO-RVFL,29,0.06152750077787098,0.09220393479312212,0.8098754916756411,0.9292536605909625,0.8748309645657737,0.8276207301837206
A-EO-RVFL,30,0.0562755804405576,0.08546762364002963,0.8321485632535474,0.93973672613697,0.8938504259593468,0.8445745565750725
A-EO-RVFL,35,0.052393002337010795,0.08346535310069123,0.8386670770926314,0.9408438048898523,0.9014576865907167,0.8307049947209878
A-EO-RVFL,40,0.05559761422632349,0.08314812121019108,0.8396949016937197,0.9422963003253773,0.9005214051615349,0.8373196341726923
A-EO-RVFL,42,0.059819299680481136,0.08773776359873663,0.8246972915057181,0.9367552395501803,0.8883678740402183,0.8498858451908109
RIME-RVFL,10,0.05881677733427722,0.08426594562358078,0.8360670535452142,0.9439530354321344,0.8970193527738799,0.8721878729062842
RIME-RVFL,15,0.06475275897212333,0.09975659009562245,0.7844416801675141,0.9165237764728729,0.8534353178111782,0.8211495181279985
RIME-RVFL,21,0.05764124314077868,0.08284291431471177,0.840682438758584,0.9448104235204292,0.9003243358602429,0.8528196866827169
RIME-RVFL,24,0.05766281623620186,0.0828821089746782,0.8405556927194037,0.9475897582552139,0.9014076814321091,0.8906741546139141
RIME-RVFL,27,0.06282395988817681,0.09456625137873005,0.8019625325290005,0.9221476078461199,0.8684158954559337,0.7871402054478962
RIME-RVFL,29,0.0565757905156714,0.08573746409973239,0.8312661223689624,0.9390434140756363,0.8940656449369725,0.8466126204725802
RIME-RVFL,30,0.0591211204745851,0.0870902422275071,0.8268288449955752,0.9401525164730354,0.8899726395534464,0.85405004873809
RIME-RVFL,35,0.05239300233697588,0.0834653531007565,0.8386670770924198,0.9408438048897032,0.9014576865906027,0.830704994720254
RIME-RVFL,40,0.052824333433664925,0.08284818277688813,0.8406654030921543,0.9413073727833797,0.9030257457607799,0.822858431931055
RIME-RVFL,42,0.054451295136007716,0.08383533401023088,0.8374665967138167,0.9416838325447995,0.8989699289634132,0.8465796007540733
IM-ARO-RVFL,10,0.05956680532097055,0.08491009889968464,0.833968886882564,0.9422396237628324,0.8950685484409261,0.8608653428062987
IM-ARO-RVFL,15,0.06194563846621483,0.09356605765480924,0.8053182863064757,0.9251231776956361,0.8713142416678421,0.8127887315831065
IM-ARO-RVFL,21,0.053193873906500454,0.07855214127901361,0.8544180855324501,0.9508244220440624,0.9109731874678264,0.8616964147194698
IM-ARO-RVFL,24,0.05766281623620186,0.0828821089746782,0.8405556927194037,0.9475897582552139,0.9014076814321091,0.8906741546139141
IM-ARO-RVFL,27,0.0627064184122658,0.09444392421465143,0.80237336012703,0.922326186527729,0.8688143501340352,0.7870595207991589
IM-ARO-RVFL,29,0.06314220726505737,0.0921006866963053,0.8102202863803687,0.932685616182225,0.8765365847382692,0.8589041524516323
IM-ARO-RVFL,30,0.05592113806323192,0.08354804516094182,0.8383989279753731,0.9410789907289145,0.9002016909905983,0.8310513782673885
IM-ARO-RVFL,35,0.05849232051528569,0.08689634810161624,0.8274661792163976,0.9392493237580194,0.889755034313901,0.8525088723852358
IM-ARO-RVFL,40,0.05348979593193735,0.08200781485432854,0.8433777201464975,0.9424570220721332,0.9056133360692352,0.8242339580149031
IM-ARO-RVFL,42,0.05930874871119318,0.08662579792221446,0.8283547464431105,0.9387369859172914,0.8913946298815473,0.8553451578545296
HHO-RVFL,10,0.05956680532097055,0.08491009889968464,0.833968886882564,0.9422396237628324,0.8950685484409261,0.8608653428062987
HHO-RVFL,15,0.06304172708269405,0.09391437686104785,0.8041505111977758,0.9273108219789656,0.8702062540519337,0.8352550748045199
HHO-RVFL,21,0.06400733983324837,0.09544815875657763,0.7989974966812352,0.9262305811972615,0.8665739267332395,0.8435090608101642
HHO-RVFL,24,0.05852521495609162,0.0855303815393301,0.831943411594228,0.9437622496711737,0.8948737024029203,0.8847028880294054
HHO-RVFL,27,0.055318199801239344,0.08718721175733223,0.8265099401381759,0.9355765800313891,0.8903979891337794,0.8289372152806405
HHO-RVFL,29,0.05720643548789427,0.08551212749189141,0.8320030880326531,0.9393372948428093,0.8938809413136185,0.8396080411455706
HHO-RVFL,30,0.060357076452912876,0.08815678124341676,0.8233154238902217,0.9353666299474935,0.8864096399893888,0.8305126731722101
HHO-RVFL,35,0.055459793985318175,0.08583065551678608,0.8309611543855739,0.9384100987999829,0.8933320041591767,0.8359507985272867
HHO-RVFL,40,0.05477261768889564,0.0797610078406854,0.8505774720808096,0.9484555461455836,0.9082735424647699,0.8585625646061804
HHO-RVFL,42,0.06513786924375481,0.09869170159121521,0.7880490139768288,0.9186097363731561,0.855520194093105,0.8168574660962082
AIW-PSO-RVFL,10,0.06458374560346217,0.08986070266879245,0.8176766973604176,0.9351630840214435,0.8821044457224912,0.8550096182877152
AIW-PSO-RVFL,15,0.06254701833046376,0.08835188247709286,0.8226713442046812,0.9379084468525452,0.8861230470244639,0.8582319649729382
AIW-PSO-RVFL,21,0.06697420127129482,0.10184731165516606,0.7773444282723053,0.9076235538511817,0.8478221790310009,0.7862181901192018
AIW-PSO-RVFL,24,0.0598226907342054,0.0843248156694393,0.8358755257529847,0.944214367054783,0.8967952031200105,0.870256696145554
AIW-PSO-RVFL,27,0.06176220410854027,0.08993661987373955,0.8174247709009153,0.9350385515208441,0.8830518641517416,0.8620729349269183
AIW-PSO-RVFL,29,0.05995626121070982,0.0888354950933229,0.8210730397787729,0.9396380206251385,0.8868819970200944,0.879562579740091
AIW-PSO-RVFL,30,0.058958985640320115,0.08716615823830537,0.8265791883444058,0.9402352377082641,0.8898113357679539,0.8564110369646931
AIW-PSO-RVFL,35,0.06205919110917721,0.09140720134560276,0.8125337222937402,0.9328123400635131,0.8776817274515073,0.8455129246946707
AIW-PSO-RVFL,40,0.05609570980933199,0.08360690240838103,0.8382080118363658,0.9400382100788695,0.9014507785081196,0.8226790970345305
AIW-PSO-RVFL,42,0.0611455956658421,0.09936974157581928,0.7857527842205136,0.912554843161467,0.85367895239228,0.7855820717905128
CL-PSO-RVFL,10,0.05743040841101027,0.08856982217608117,0.8219513800104866,0.9344682394821092,0.8855927275332269,0.8340500364097035
CL-PSO-RVFL,15,0.06132168004275471,0.09303515895844948,0.8070963200354906,0.9249558941682284,0.8732569565276339,0.8025308269378243
CL-PSO-RVFL,21,0.06586544437363628,0.10247628548557842,0.7752059608769641,0.9091428318839565,0.8447019184377927,0.8031409838764312
CL-PSO-RVFL,24,0.059688204855507354,0.08495366931124561,0.8338267721711101,0.9446780512893614,0.8962239256789987,0.8850887398074024
CL-PSO-RVFL,27,0.05842761919501933,0.08225003977065552,0.8425969774701948,0.9467223558826896,0.9018862977671481,0.8719049491871521
CL-PSO-RVFL,29,0.054946800072038914,0.0841274441612357,0.8365174722962734,0.9416519112998094,0.8981442207235467,0.8510610699049943
CL-PSO-RVFL,30,0.060177117700772546,0.08801219456903037,0.8237924725789899,0.9355201472912905,0.886811532387627,0.8291568421728326
CL-PSO-RVFL,35,0.055938568896656736,0.08257814007105738,0.8415380829530478,0.9461147807544698,0.9010612126467848,0.8705564458392503
CL-PSO-RVFL,40,0.05652570166348934,0.0854045753608107,0.8323546143087917,0.9384110489107443,0.8947182517651223,0.8274615087219163
CL-PSO-RVFL,42,0.059025147897135866,0.09323633308106591,0.8064228354951845,0.9242797266506738,0.8731439893882782,0.8036106212328771
