model_name,seed,MAE,RMSE,NNSE,WI,R,KGE
LCO-RVFL,24,0.0650646677413572,0.1019321160617947,0.7770561807355068,0.9137509655489424,0.8460186983220744,0.8171140431929282
LCO-RVFL,27,0.0651378692437548,0.0986917015912152,0.7880490139768288,0.918609736373156,0.855520194093105,0.8168574660962082
LCO-RVFL,29,0.0651378692437548,0.0986917015912152,0.7880490139768288,0.918609736373156,0.855520194093105,0.8168574660962082
LCO-RVFL,30,0.0651378692437548,0.0986917015912152,0.7880490139768288,0.918609736373156,0.855520194093105,0.8168574660962082
LCO-RVFL,35,0.056446151967176,0.0860864270088529,0.8301235950434572,0.9431081535328484,0.89428846444627,0.8868201341828279
LCO-RVFL,40,0.0651378692437548,0.0986917015912152,0.7880490139768288,0.918609736373156,0.855520194093105,0.8168574660962082
LCO-RVFL,42,0.0651378692437548,0.0986917015912152,0.7880490139768288,0.918609736373156,0.855520194093105,0.8168574660962082
INFO-RVFL,10,0.0650646677413572,0.1019321160617947,0.7770561807355068,0.9137509655489424,0.8460186983220744,0.8171140431929282
INFO-RVFL,15,0.0635945910000292,0.0967921076833681,0.7944688301388253,0.9202075193712262,0.8631017869456831,0.8168108798488558
INFO-RVFL,21,0.0635945910000292,0.0967921076833681,0.7944688301388253,0.9202075193712262,0.8631017869456831,0.8168108798488558
INFO-RVFL,24,0.0732995845778291,0.109810167979047,0.7502040237312406,0.9083677606168338,0.8312329216008737,0.8302045297478089
INFO-RVFL,27,0.0741478204393226,0.1131330050426548,0.738865180490756,0.8970805078807901,0.813883928162809,0.8069478957128491
INFO-RVFL,29,0.0634737612666433,0.0913060524212526,0.8128707884659402,0.9346272314938466,0.8794002302949715,0.8667186052797224
INFO-RVFL,30,0.0635945910000292,0.0967921076833681,0.7944688301388253,0.9202075193712262,0.8631017869456831,0.8168108798488558
INFO-RVFL,35,0.0620880301642496,0.0931413563892729,0.8067408366943052,0.9277157566465316,0.8733774803422839,0.8347559978188457
INFO-RVFL,40,0.0620880301642496,0.0931413563892729,0.8067408366943052,0.9277157566465316,0.8733774803422839,0.8347559978188457
INFO-RVFL,42,0.0625005667562155,0.0910603481862125,0.8136891749747822,0.935637999790927,0.880517644844753,0.8709672181955012
QLE-SCA-RVFL,10,0.0627557468837296,0.0905375182987494,0.8154287238254393,0.9359470155795416,0.8815894940168595,0.8696127437670014
QLE-SCA-RVFL,15,0.0627557468837296,0.0905375182987494,0.8154287238254393,0.9359470155795416,0.8815894940168595,0.8696127437670014
QLE-SCA-RVFL,21,0.0624737264066058,0.0938805134995238,0.804264083072024,0.9284701285905032,0.8711828120565458,0.8475792934099835
QLE-SCA-RVFL,24,0.0627557468837296,0.0905375182987494,0.8154287238254393,0.9359470155795416,0.8815894940168595,0.8696127437670014
QLE-SCA-RVFL,27,0.0627557468837296,0.0905375182987494,0.8154287238254393,0.9359470155795416,0.8815894940168595,0.8696127437670014
QLE-SCA-RVFL,29,0.0687523066640945,0.1098008122140426,0.7502359561309078,0.9099909133902526,0.8325943510041717,0.8284817983697255
QLE-SCA-RVFL,30,0.0627557468837296,0.0905375182987494,0.8154287238254393,0.9359470155795416,0.8815894940168595,0.8696127437670014
QLE-SCA-RVFL,35,0.0628300681545085,0.0909872837941806,0.8139324282164834,0.9353958006272468,0.8804440887591489,0.8691208781469425
QLE-SCA-RVFL,40,0.0627557468837296,0.0905375182987494,0.8154287238254393,0.9359470155795416,0.8815894940168595,0.8696127437670014
QLE-SCA-RVFL,42,0.0651378692437548,0.0986917015912152,0.7880490139768288,0.918609736373156,0.855520194093105,0.8168574660962082
SHIO-RVFL,10,0.0597811331377864,0.0923830432699544,0.8092771439156171,0.9283405158852872,0.8758609028907285,0.8335497060278914
SHIO-RVFL,15,0.0597811331377864,0.0923830432699544,0.8092771439156171,0.9283405158852872,0.8758609028907285,0.8335497060278914
SHIO-RVFL,21,0.0597811331377864,0.0923830432699544,0.8092771439156171,0.9283405158852872,0.8758609028907285,0.8335497060278914
SHIO-RVFL,24,0.0597811331377864,0.0923830432699544,0.8092771439156171,0.9283405158852872,0.8758609028907285,0.8335497060278914
SHIO-RVFL,27,0.0597811331377864,0.0923830432699544,0.8092771439156171,0.9283405158852872,0.8758609028907285,0.8335497060278914
SHIO-RVFL,29,0.0597811331377864,0.0923830432699544,0.8092771439156171,0.9283405158852872,0.8758609028907285,0.8335497060278914
SHIO-RVFL,30,0.0597811331377864,0.0923830432699544,0.8092771439156171,0.9283405158852872,0.8758609028907285,0.8335497060278914
SHIO-RVFL,35,0.0597811331377864,0.0923830432699544,0.8092771439156171,0.9283405158852872,0.8758609028907285,0.8335497060278914
SHIO-RVFL,40,0.0597811331377864,0.0923830432699544,0.8092771439156171,0.9283405158852872,0.8758609028907285,0.8335497060278914
SHIO-RVFL,42,0.0597811331377864,0.0923830432699544,0.8092771439156171,0.9283405158852872,0.8758609028907285,0.8335497060278914
EFO-RVFL,10,0.069197335792129,0.1003201954080243,0.7825302672246175,0.919255529966724,0.8531783418543226,0.8397499413838542
EFO-RVFL,15,0.069197335792129,0.1003201954080243,0.7825302672246175,0.919255529966724,0.8531783418543226,0.8397499413838542
EFO-RVFL,21,0.069197335792129,0.1003201954080243,0.7825302672246175,0.919255529966724,0.8531783418543226,0.8397499413838542
EFO-RVFL,24,0.069197335792129,0.1003201954080243,0.7825302672246175,0.919255529966724,0.8531783418543226,0.8397499413838542
EFO-RVFL,27,0.069197335792129,0.1003201954080243,0.7825302672246175,0.919255529966724,0.8531783418543226,0.8397499413838542
EFO-RVFL,29,0.069197335792129,0.1003201954080243,0.7825302672246175,0.919255529966724,0.8531783418543226,0.8397499413838542
EFO-RVFL,30,0.069197335792129,0.1003201954080243,0.7825302672246175,0.919255529966724,0.8531783418543226,0.8397499413838542
EFO-RVFL,35,0.069197335792129,0.1003201954080243,0.7825302672246175,0.919255529966724,0.8531783418543226,0.8397499413838542
EFO-RVFL,40,0.069197335792129,0.1003201954080243,0.7825302672246175,0.919255529966724,0.8531783418543226,0.8397499413838542
EFO-RVFL,42,0.069197335792129,0.1003201954080243,0.7825302672246175,0.919255529966724,0.8531783418543226,0.8397499413838542
A-EO-RVFL,10,0.0593921858592149,0.0899272793476799,0.8174557699474407,0.9340602110826094,0.8817338777413609,0.8486557494891591
A-EO-RVFL,15,0.0593921858592149,0.0899272793476799,0.8174557699474407,0.9340602110826094,0.8817338777413609,0.8486557494891591
A-EO-RVFL,21,0.0593921858592149,0.0899272793476799,0.8174557699474407,0.9340602110826094,0.8817338777413609,0.8486557494891591
A-EO-RVFL,24,0.0593921858592149,0.0899272793476799,0.8174557699474407,0.9340602110826094,0.8817338777413609,0.8486557494891591
A-EO-RVFL,27,0.0593921858592149,0.0899272793476799,0.8174557699474407,0.9340602110826094,0.8817338777413609,0.8486557494891591
A-EO-RVFL,29,0.0593921858592149,0.0899272793476799,0.8174557699474407,0.9340602110826094,0.8817338777413609,0.8486557494891591
A-EO-RVFL,30,0.0593921858592149,0.0899272793476799,0.8174557699474407,0.9340602110826094,0.8817338777413609,0.8486557494891591
A-EO-RVFL,35,0.0593921858592149,0.0899272793476799,0.8174557699474407,0.9340602110826094,0.8817338777413609,0.8486557494891591
A-EO-RVFL,40,0.0593921858592149,0.0899272793476799,0.8174557699474407,0.9340602110826094,0.8817338777413609,0.8486557494891591
A-EO-RVFL,42,0.0593921858592149,0.0899272793476799,0.8174557699474407,0.9340602110826094,0.8817338777413609,0.8486557494891591
RIME-RVFL,10,0.0635945910000292,0.0967921076833681,0.7944688301388253,0.9202075193712262,0.8631017869456831,0.8168108798488558
RIME-RVFL,15,0.0635945910000292,0.0967921076833681,0.7944688301388253,0.9202075193712262,0.8631017869456831,0.8168108798488558
RIME-RVFL,21,0.0635945910000292,0.0967921076833681,0.7944688301388253,0.9202075193712262,0.8631017869456831,0.8168108798488558
RIME-RVFL,24,0.0635945910000292,0.0967921076833681,0.7944688301388253,0.9202075193712262,0.8631017869456831,0.8168108798488558
RIME-RVFL,27,0.0635945910000292,0.0967921076833681,0.7944688301388253,0.9202075193712262,0.8631017869456831,0.8168108798488558
RIME-RVFL,29,0.0635945910000292,0.0967921076833681,0.7944688301388253,0.9202075193712262,0.8631017869456831,0.8168108798488558
RIME-RVFL,30,0.0635945910000292,0.0967921076833681,0.7944688301388253,0.9202075193712262,0.8631017869456831,0.8168108798488558
RIME-RVFL,35,0.0635945910000292,0.0967921076833681,0.7944688301388253,0.9202075193712262,0.8631017869456831,0.8168108798488558
RIME-RVFL,40,0.0635945910000292,0.0967921076833681,0.7944688301388253,0.9202075193712262,0.8631017869456831,0.8168108798488558
RIME-RVFL,42,0.0635945910000292,0.0967921076833681,0.7944688301388253,0.9202075193712262,0.8631017869456831,0.8168108798488558
IM-ARO-RVFL,10,0.0606702471007803,0.0927521372900002,0.8080432472783529,0.9310569249413952,0.8752643743435847,0.8572723175870419
IM-ARO-RVFL,15,0.0606702471007803,0.0927521372900002,0.8080432472783529,0.9310569249413952,0.8752643743435847,0.8572723175870419
IM-ARO-RVFL,21,0.0606702471007803,0.0927521372900002,0.8080432472783529,0.9310569249413952,0.8752643743435847,0.8572723175870419
IM-ARO-RVFL,24,0.0606702471007803,0.0927521372900002,0.8080432472783529,0.9310569249413952,0.8752643743435847,0.8572723175870419
IM-ARO-RVFL,27,0.0606702471007803,0.0927521372900002,0.8080432472783529,0.9310569249413952,0.8752643743435847,0.8572723175870419
IM-ARO-RVFL,29,0.0606702471007803,0.0927521372900002,0.8080432472783529,0.9310569249413952,0.8752643743435847,0.8572723175870419
IM-ARO-RVFL,30,0.0606702471007803,0.0927521372900002,0.8080432472783529,0.9310569249413952,0.8752643743435847,0.8572723175870419
IM-ARO-RVFL,35,0.0606702471007803,0.0927521372900002,0.8080432472783529,0.9310569249413952,0.8752643743435847,0.8572723175870419
IM-ARO-RVFL,40,0.0606702471007803,0.0927521372900002,0.8080432472783529,0.9310569249413952,0.8752643743435847,0.8572723175870419
IM-ARO-RVFL,42,0.0606702471007803,0.0927521372900002,0.8080432472783529,0.9310569249413952,0.8752643743435847,0.8572723175870419
HHO-RVFL,10,0.0595691448354129,0.0921777178407823,0.8099630513846899,0.9295480908111396,0.8763962326959289,0.8414899457378797
HHO-RVFL,15,0.0595691448354129,0.0921777178407823,0.8099630513846899,0.9295480908111396,0.8763962326959289,0.8414899457378797
HHO-RVFL,21,0.0595691448354129,0.0921777178407823,0.8099630513846899,0.9295480908111396,0.8763962326959289,0.8414899457378797
HHO-RVFL,24,0.0595691448354129,0.0921777178407823,0.8099630513846899,0.9295480908111396,0.8763962326959289,0.8414899457378797
HHO-RVFL,27,0.0595691448354129,0.0921777178407823,0.8099630513846899,0.9295480908111396,0.8763962326959289,0.8414899457378797
HHO-RVFL,29,0.0595691448354129,0.0921777178407823,0.8099630513846899,0.9295480908111396,0.8763962326959289,0.8414899457378797
HHO-RVFL,30,0.0595691448354129,0.0921777178407823,0.8099630513846899,0.9295480908111396,0.8763962326959289,0.8414899457378797
HHO-RVFL,35,0.0595691448354129,0.0921777178407823,0.8099630513846899,0.9295480908111396,0.8763962326959289,0.8414899457378797
HHO-RVFL,40,0.0595691448354129,0.0921777178407823,0.8099630513846899,0.9295480908111396,0.8763962326959289,0.8414899457378797
HHO-RVFL,42,0.0597811331377864,0.0923830432699544,0.8092771439156171,0.9283405158852872,0.8758609028907285,0.8335497060278914
AIW-PSO-RVFL,10,0.0641238454008258,0.090893237316037,0.814245463551869,0.93546345632616,0.8801811227811603,0.8650253877678139
AIW-PSO-RVFL,15,0.0628300681545085,0.0909872837941806,0.8139324282164834,0.9353958006272468,0.8804440887591489,0.8691208781469425
AIW-PSO-RVFL,21,0.0641238454008258,0.090893237316037,0.814245463551869,0.93546345632616,0.8801811227811603,0.8650253877678139
AIW-PSO-RVFL,24,0.0628300681545085,0.0909872837941806,0.8139324282164834,0.9353958006272468,0.8804440887591489,0.8691208781469425
AIW-PSO-RVFL,27,0.0628300681545085,0.0909872837941806,0.8139324282164834,0.9353958006272468,0.8804440887591489,0.8691208781469425
AIW-PSO-RVFL,29,0.0628300681545085,0.0909872837941806,0.8139324282164834,0.9353958006272468,0.8804440887591489,0.8691208781469425
AIW-PSO-RVFL,30,0.0641238454008258,0.090893237316037,0.814245463551869,0.93546345632616,0.8801811227811603,0.8650253877678139
AIW-PSO-RVFL,35,0.0641238454008258,0.090893237316037,0.814245463551869,0.93546345632616,0.8801811227811603,0.8650253877678139
AIW-PSO-RVFL,40,0.0628300681545085,0.0909872837941806,0.8139324282164834,0.9353958006272468,0.8804440887591489,0.8691208781469425
AIW-PSO-RVFL,42,0.0628300681545085,0.0909872837941806,0.8139324282164834,0.9353958006272468,0.8804440887591489,0.8691208781469425
CL-PSO-RVFL,10,0.064988775237217,0.0976884528491226,0.7914421366180221,0.919242371018518,0.8590793995634648,0.8183198422751337
CL-PSO-RVFL,15,0.0649689156453459,0.0976459945886894,0.7915856125429215,0.9193274482272022,0.8592121101323332,0.8184880079157489
CL-PSO-RVFL,21,0.0649884391424608,0.0976877312920541,0.7914445750066333,0.9192438101458672,0.8590816553784045,0.8183226964226458
CL-PSO-RVFL,24,0.0649887170754381,0.0976883279749045,0.7914425586110129,0.9192426200771072,0.8590797899607946,0.8183203362107296
CL-PSO-RVFL,27,0.0649887189761934,0.0976883320558021,0.7914425448202558,0.9192426119378572,0.8590797772025921,0.8183203200688224
CL-PSO-RVFL,29,0.0649886696914573,0.0976882262431026,0.791442902397743,0.9192428229786762,0.8590801080070667,0.8183207386101943
CL-PSO-RVFL,30,0.0649884410199032,0.0976877353224175,0.7914445613866624,0.9192438021074149,0.8590816427782629,0.8183226804800348
CL-PSO-RVFL,35,0.064968915645362,0.097645994588723,0.791585612542808,0.9193274482271356,0.8592121101322283,0.8184880079156192
CL-PSO-RVFL,40,0.0649887170755194,0.0976883279750764,0.7914425586104319,0.9192426200767654,0.8590797899602578,0.8183203362100608
CL-PSO-RVFL,42,0.0673184913878411,0.0977663374591824,0.791178920316584,0.9251083715082208,0.8616011317311222,0.8517484687443737
