model_name,seed,size_hidden,act_name,weight_initializer,trainer,alpha
A-EO-RVFL,27,145,celu,glorot_uniform,L2,0.013883278445057752
A-EO-RVFL,29,10,swish,random_uniform,L2,0.01
A-EO-RVFL,30,14,celu,orthogonal,L2,0.023056252436647683
A-EO-RVFL,35,5,tanh,random_uniform,L2,0.0107905923221215
A-EO-RVFL,40,5,celu,orthogonal,L2,0.04600087215135606
A-EO-RVFL,42,5,rrelu,lecun_normal,L2,0.012525724449706182
RIME-RVFL,10,17,silu,lecun_normal,L2,0.010000000000008898
RIME-RVFL,15,15,celu,random_normal,L2,1.5232783595842532
RIME-RVFL,21,65,hard_tanh,he_uniform,MPI,5.516130208901901
RIME-RVFL,24,13,silu,random_uniform,L2,0.010000000000030639
RIME-RVFL,27,62,selu,random_normal,L2,1.9840748736636202
RIME-RVFL,29,53,celu,lecun_normal,L2,0.010255225754512622
RIME-RVFL,30,5,swish,glorot_uniform,MPI,39.58692336175402
RIME-RVFL,35,79,silu,random_uniform,L2,0.05459215885445817
RIME-RVFL,40,48,hard_tanh,glorot_normal,MPI,15.957657315243067
RIME-RVFL,42,10,rrelu,glorot_normal,L2,0.01
IM-ARO-RVFL,10,23,selu,glorot_normal,L2,0.024068554682907452
IM-ARO-RVFL,15,8,celu,glorot_normal,L2,0.016750261298084695
IM-ARO-RVFL,21,57,celu,lecun_normal,L2,0.013600119554162604
IM-ARO-RVFL,24,8,tanh,random_uniform,L2,0.02233343849113028
IM-ARO-RVFL,27,22,hard_tanh,he_uniform,L2,0.01
IM-ARO-RVFL,29,65,celu,glorot_normal,L2,0.01631983988473672
IM-ARO-RVFL,30,5,silu,lecun_uniform,L2,0.01
IM-ARO-RVFL,35,5,tanh,random_uniform,L2,0.010790610673424291
IM-ARO-RVFL,40,5,hard_shrink,glorot_uniform,L2,0.3724205453608389
IM-ARO-RVFL,42,5,celu,glorot_normal,MPI,0.01
HHO-RVFL,10,9,leaky_relu,lecun_uniform,MPI,4.355259993410415
HHO-RVFL,15,8,celu,glorot_normal,L2,0.016749845935127943
HHO-RVFL,21,57,celu,glorot_normal,L2,0.026080104952405512
HHO-RVFL,24,91,swish,random_uniform,L2,0.09063520550865109
HHO-RVFL,27,6,celu,glorot_normal,L2,0.01
HHO-RVFL,29,6,celu,glorot_normal,L2,0.05420560332583154
HHO-RVFL,30,10,hard_tanh,lecun_uniform,MPI,50.0
HHO-RVFL,35,12,hard_shrink,glorot_uniform,MPI,3.960744685436407
HHO-RVFL,40,5,hard_shrink,glorot_uniform,L2,0.3760352322742296
HHO-RVFL,42,69,celu,glorot_normal,L2,0.01546649602760436
AIW-PSO-RVFL,10,29,hard_shrink,random_normal,MPI,40.26134096816603
AIW-PSO-RVFL,15,10,elu,random_normal,MPI,1.445540473649593
AIW-PSO-RVFL,21,150,hard_shrink,lecun_normal,MPI,24.20689178433584
AIW-PSO-RVFL,24,8,tanh,random_uniform,L2,0.0382795353981074
AIW-PSO-RVFL,27,45,selu,orthogonal,L2,0.014339201588273287
AIW-PSO-RVFL,29,116,hard_shrink,lecun_uniform,MPI,16.51560355524154
AIW-PSO-RVFL,30,96,relu,random_normal,L2,9.310857814881576
AIW-PSO-RVFL,35,78,relu,random_normal,L2,44.86169800813146
AIW-PSO-RVFL,40,76,gelu,random_normal,L2,22.101631651556783
AIW-PSO-RVFL,42,66,selu,random_normal,L2,4.582137687914191
CL-PSO-RVFL,10,43,hard_tanh,he_normal,MPI,41.4975434810272
CL-PSO-RVFL,15,108,hard_shrink,he_uniform,L2,3.0354549542551705
CL-PSO-RVFL,21,95,hard_shrink,lecun_uniform,L2,3.7657075567077927
CL-PSO-RVFL,24,92,hard_shrink,lecun_normal,L2,1.8692678957264124
CL-PSO-RVFL,27,109,gelu,lecun_uniform,L2,0.01
CL-PSO-RVFL,29,54,mish,glorot_uniform,L2,0.1345036903044776
CL-PSO-RVFL,30,5,elu,glorot_uniform,MPI,39.1371070132092
CL-PSO-RVFL,35,122,leaky_relu,random_normal,L2,28.885689119032918
CL-PSO-RVFL,40,80,rrelu,glorot_normal,L2,2.222586839408401
CL-PSO-RVFL,42,117,selu,random_normal,L2,18.41169727652012
