model_name,seed,size_hidden,act_name,weight_initializer,trainer,alpha
SHIO-SCA-RVFL,10,100,leaky_relu,glorot_normal,L2,0.01
SHIO-SCA-RVFL,15,100,leaky_relu,glorot_normal,L2,0.01
SHIO-SCA-RVFL,21,100,leaky_relu,glorot_normal,L2,0.01
SHIO-SCA-RVFL,24,100,leaky_relu,glorot_normal,L2,0.01
SHIO-SCA-RVFL,27,100,leaky_relu,glorot_normal,L2,0.01
SHIO-SCA-RVFL,29,100,leaky_relu,glorot_normal,L2,0.01
SHIO-SCA-RVFL,30,100,leaky_relu,glorot_normal,L2,0.01
SHIO-SCA-RVFL,35,100,leaky_relu,glorot_normal,L2,0.01
SHIO-SCA-RVFL,40,100,leaky_relu,glorot_normal,L2,0.01
SHIO-SCA-RVFL,42,100,leaky_relu,glorot_normal,L2,0.01
EFO-RVFL,10,98,selu,random_normal,L2,6.320327347229428
EFO-RVFL,15,98,selu,random_normal,L2,6.320327347229428
EFO-RVFL,21,98,selu,random_normal,L2,6.320327347229428
EFO-RVFL,24,98,selu,random_normal,L2,6.320327347229428
EFO-RVFL,27,98,selu,random_normal,L2,6.320327347229428
EFO-RVFL,29,98,selu,random_normal,L2,6.320327347229428
EFO-RVFL,30,98,selu,random_normal,L2,6.320327347229428
EFO-RVFL,35,98,selu,random_normal,L2,6.320327347229428
EFO-RVFL,40,98,selu,random_normal,L2,6.320327347229428
EFO-RVFL,42,98,selu,random_normal,L2,6.320327347229428
A-EO-RVFL,10,82,celu,random_normal,L2,0.01763816640680535
A-EO-RVFL,15,82,celu,random_normal,L2,0.01763816640680535
A-EO-RVFL,21,82,celu,random_normal,L2,0.01763816640680535
A-EO-RVFL,24,82,celu,random_normal,L2,0.01763816640680535
A-EO-RVFL,27,82,celu,random_normal,L2,0.01763816640680535
A-EO-RVFL,29,82,celu,random_normal,L2,0.01763816640680535
A-EO-RVFL,30,82,celu,random_normal,L2,0.01763816640680535
A-EO-RVFL,35,82,celu,random_normal,L2,0.01763816640680535
A-EO-RVFL,40,82,celu,random_normal,L2,0.01763816640680535
A-EO-RVFL,42,82,celu,random_normal,L2,0.01763816640680535
RIME-RVFL,10,90,selu,orthogonal,L2,0.010000000000000769
RIME-RVFL,15,90,selu,orthogonal,L2,0.010000000000000769
RIME-RVFL,21,90,selu,orthogonal,L2,0.010000000000000769
RIME-RVFL,24,90,selu,orthogonal,L2,0.010000000000000769
RIME-RVFL,27,90,selu,orthogonal,L2,0.010000000000000769
RIME-RVFL,29,90,selu,orthogonal,L2,0.010000000000000769
RIME-RVFL,30,90,selu,orthogonal,L2,0.010000000000000769
RIME-RVFL,35,90,selu,orthogonal,L2,0.010000000000000769
RIME-RVFL,40,90,selu,orthogonal,L2,0.010000000000000769
RIME-RVFL,42,90,selu,orthogonal,L2,0.010000000000000769
LARO-RVFL,10,92,celu,random_normal,L2,0.020893787373665557
LARO-RVFL,15,92,celu,random_normal,L2,0.020893787373665557
LARO-RVFL,21,92,celu,random_normal,L2,0.020893787373665557
LARO-RVFL,24,92,celu,random_normal,L2,0.020893787373665557
LARO-RVFL,27,92,celu,random_normal,L2,0.020893787373665557
LARO-RVFL,29,92,celu,random_normal,L2,0.020893787373665557
LARO-RVFL,30,92,celu,random_normal,L2,0.020893787373665557
LARO-RVFL,35,92,celu,random_normal,L2,0.020893787373665557
LARO-RVFL,40,92,celu,random_normal,L2,0.020893787373665557
LARO-RVFL,42,92,celu,random_normal,L2,0.020893787373665557
HHO-RVFL,10,100,hard_tanh,random_uniform,MPI,10.0
HHO-RVFL,15,100,hard_tanh,random_uniform,MPI,10.0
HHO-RVFL,21,100,hard_tanh,random_uniform,MPI,10.0
HHO-RVFL,24,100,hard_tanh,random_uniform,MPI,10.0
HHO-RVFL,27,100,hard_tanh,random_uniform,MPI,10.0
HHO-RVFL,29,100,hard_tanh,random_uniform,MPI,10.0
HHO-RVFL,30,100,hard_tanh,random_uniform,MPI,10.0
HHO-RVFL,35,100,hard_tanh,random_uniform,MPI,10.0
HHO-RVFL,40,100,hard_tanh,random_uniform,MPI,10.0
HHO-RVFL,42,100,hard_tanh,random_uniform,MPI,10.0
AIW-PSO-RVFL,10,62,selu,random_normal,L2,0.01000550878494549
AIW-PSO-RVFL,15,62,selu,random_normal,L2,0.01000550878494549
AIW-PSO-RVFL,21,62,selu,random_normal,L2,0.01000550878494549
AIW-PSO-RVFL,24,62,selu,random_normal,L2,0.01000550878494549
AIW-PSO-RVFL,27,62,selu,random_normal,L2,0.01000550878494549
AIW-PSO-RVFL,29,62,selu,random_normal,L2,0.01000550878494549
AIW-PSO-RVFL,30,62,selu,random_normal,L2,0.01000550878494549
AIW-PSO-RVFL,35,62,selu,random_normal,L2,0.01000550878494549
AIW-PSO-RVFL,40,82,celu,random_normal,L2,0.014440621588758777
AIW-PSO-RVFL,42,62,selu,random_normal,L2,0.01000550878494549
CL-PSO-RVFL,10,92,mish,random_normal,L2,0.2441674718646114
CL-PSO-RVFL,15,92,mish,random_normal,L2,0.24416747316370452
CL-PSO-RVFL,21,92,mish,random_normal,L2,0.2441674718646114
CL-PSO-RVFL,24,92,mish,random_normal,L2,0.2441674718646114
CL-PSO-RVFL,27,92,mish,random_normal,L2,0.2441674718646114
CL-PSO-RVFL,29,92,mish,random_normal,L2,0.2441674718646114
CL-PSO-RVFL,30,92,mish,random_normal,L2,0.2441674718646114
CL-PSO-RVFL,35,92,mish,random_normal,L2,0.24416747316370452
CL-PSO-RVFL,40,92,mish,random_normal,L2,0.2441674718646114
CL-PSO-RVFL,42,92,mish,random_normal,L2,0.2441674718646114
