model_name,seed,size_hidden,act_name,weight_initializer,trainer,alpha
HHO-RVFL,21,150,hard_tanh,random_normal,L2,0.22858128828199809
HHO-RVFL,24,120,tanh,random_normal,L2,0.21753952547371963
HHO-RVFL,27,30,tanh,glorot_uniform,MPI,25.539536161384916
HHO-RVFL,29,150,prelu,random_normal,L2,0.11709360938763047
HHO-RVFL,30,68,selu,orthogonal,MPI,39.305537496782016
HHO-RVFL,35,138,selu,random_normal,L2,0.08063067023446506
HHO-RVFL,40,150,hard_tanh,random_normal,L2,9.295806218118805
HHO-RVFL,42,150,selu,orthogonal,L2,0.01
AIW-PSO-RVFL,10,139,hard_tanh,random_normal,L2,3.654486194000098
AIW-PSO-RVFL,15,85,hard_tanh,random_normal,L2,1.1613627463945906
AIW-PSO-RVFL,21,124,hard_tanh,random_normal,L2,0.573740151576473
AIW-PSO-RVFL,24,86,leaky_relu,glorot_uniform,MPI,25.391490437616646
AIW-PSO-RVFL,27,62,selu,orthogonal,MPI,25.092950629235688
AIW-PSO-RVFL,29,23,sigmoid,random_normal,MPI,34.01804736056019
AIW-PSO-RVFL,30,70,selu,lecun_normal,MPI,15.07280449764809
AIW-PSO-RVFL,35,85,hard_tanh,random_normal,MPI,31.92513280659155
AIW-PSO-RVFL,40,147,tanh,random_normal,L2,0.1487611844749163
AIW-PSO-RVFL,42,31,elu,orthogonal,MPI,46.97023616629975
CL-PSO-RVFL,10,132,hard_tanh,random_normal,L2,3.873055470382286
CL-PSO-RVFL,15,145,hard_tanh,random_normal,L2,10.17071084052796
CL-PSO-RVFL,21,65,selu,he_normal,MPI,10.483294095545846
CL-PSO-RVFL,24,113,elu,random_normal,L2,0.01
CL-PSO-RVFL,27,148,hard_tanh,random_normal,L2,18.664284711829662
CL-PSO-RVFL,29,141,hard_tanh,random_normal,L2,2.427678606355369
CL-PSO-RVFL,30,53,leaky_relu,he_normal,MPI,20.1736307372694
CL-PSO-RVFL,35,138,selu,random_normal,L2,0.0545806212682358
CL-PSO-RVFL,40,139,hard_tanh,random_normal,L2,5.4376941331601705
CL-PSO-RVFL,42,150,hard_tanh,random_normal,L2,0.9288063474423882
