model_name,seed,size_hidden,act_name,weight_initializer,trainer,alpha
SHADE-RVFL,40,197,tanh,orthogonal,MPI,3.404375361133601
SHADE-RVFL,42,197,tanh,orthogonal,MPI,3.404375361133601
LCO-RVFL,10,192,sigmoid,orthogonal,MPI,7.921578724464968
LCO-RVFL,15,192,sigmoid,orthogonal,MPI,7.921578724464968
LCO-RVFL,21,192,sigmoid,orthogonal,MPI,7.921578724464968
LCO-RVFL,24,192,sigmoid,orthogonal,MPI,7.921578724464968
LCO-RVFL,27,192,sigmoid,orthogonal,MPI,7.921578724464968
LCO-RVFL,29,192,sigmoid,orthogonal,MPI,7.921578724464968
LCO-RVFL,30,192,sigmoid,orthogonal,MPI,7.921578724464968
LCO-RVFL,35,192,sigmoid,orthogonal,MPI,7.921578724464968
LCO-RVFL,40,192,sigmoid,orthogonal,MPI,7.921578724464968
LCO-RVFL,42,192,sigmoid,orthogonal,MPI,7.921578724464968
INFO-RVFL,10,169,tanh,glorot_normal,MPI,10.0
INFO-RVFL,15,169,tanh,glorot_normal,MPI,10.0
INFO-RVFL,21,169,tanh,glorot_normal,MPI,10.0
INFO-RVFL,24,169,tanh,glorot_normal,MPI,10.0
INFO-RVFL,27,169,tanh,glorot_normal,MPI,10.0
INFO-RVFL,29,169,tanh,glorot_normal,MPI,10.0
INFO-RVFL,30,169,tanh,glorot_normal,MPI,10.0
INFO-RVFL,35,169,tanh,glorot_normal,MPI,10.0
INFO-RVFL,40,169,tanh,glorot_normal,MPI,10.0
INFO-RVFL,42,169,tanh,glorot_normal,MPI,10.0
QLE-SCA-RVFL,10,192,sigmoid,orthogonal,MPI,7.242058614941918
QLE-SCA-RVFL,15,192,sigmoid,orthogonal,MPI,7.242058614941918
QLE-SCA-RVFL,21,192,sigmoid,orthogonal,MPI,7.242058614941918
QLE-SCA-RVFL,24,192,sigmoid,orthogonal,MPI,7.242058614941918
QLE-SCA-RVFL,27,192,sigmoid,orthogonal,MPI,7.242058614941918
QLE-SCA-RVFL,29,192,sigmoid,orthogonal,MPI,7.242058614941918
QLE-SCA-RVFL,30,192,sigmoid,orthogonal,MPI,7.242058614941918
QLE-SCA-RVFL,35,192,sigmoid,orthogonal,MPI,7.242058614941918
QLE-SCA-RVFL,40,192,sigmoid,orthogonal,MPI,7.242058614941918
QLE-SCA-RVFL,42,192,sigmoid,orthogonal,MPI,7.242058614941918
SHIO-SCA-RVFL,10,169,tanh,glorot_normal,MPI,1.1840999282302713
SHIO-SCA-RVFL,15,169,tanh,glorot_normal,MPI,1.1840999282302713
SHIO-SCA-RVFL,21,169,tanh,glorot_normal,MPI,1.1840999282302713
SHIO-SCA-RVFL,24,169,tanh,glorot_normal,MPI,1.1840999282302713
SHIO-SCA-RVFL,27,169,tanh,glorot_normal,MPI,1.1840999282302713
SHIO-SCA-RVFL,29,169,tanh,glorot_normal,MPI,1.1840999282302713
SHIO-SCA-RVFL,30,169,tanh,glorot_normal,MPI,1.1840999282302713
SHIO-SCA-RVFL,35,169,tanh,glorot_normal,MPI,1.1840999282302713
SHIO-SCA-RVFL,40,169,tanh,glorot_normal,MPI,1.1840999282302713
SHIO-SCA-RVFL,42,169,tanh,glorot_normal,MPI,1.1840999282302713
EFO-RVFL,10,188,sigmoid,glorot_normal,MPI,6.9767066103030455
EFO-RVFL,15,188,sigmoid,glorot_normal,MPI,6.9767066103030455
EFO-RVFL,21,188,sigmoid,glorot_normal,MPI,6.9767066103030455
EFO-RVFL,24,188,sigmoid,glorot_normal,MPI,6.9767066103030455
EFO-RVFL,27,188,sigmoid,glorot_normal,MPI,6.9767066103030455
EFO-RVFL,29,188,sigmoid,glorot_normal,MPI,6.9767066103030455
EFO-RVFL,30,188,sigmoid,glorot_normal,MPI,6.9767066103030455
EFO-RVFL,35,188,sigmoid,glorot_normal,MPI,6.9767066103030455
EFO-RVFL,40,188,sigmoid,glorot_normal,MPI,6.9767066103030455
EFO-RVFL,42,188,sigmoid,glorot_normal,MPI,6.9767066103030455
A-EO-RVFL,10,197,tanh,orthogonal,MPI,9.519779546734943
A-EO-RVFL,15,197,tanh,orthogonal,MPI,9.519779546734943
A-EO-RVFL,21,197,tanh,orthogonal,MPI,9.519779546734943
A-EO-RVFL,24,197,tanh,orthogonal,MPI,9.519779546734943
A-EO-RVFL,27,197,tanh,orthogonal,MPI,9.519779546734943
A-EO-RVFL,29,197,tanh,orthogonal,MPI,9.519779546734943
A-EO-RVFL,30,197,tanh,orthogonal,MPI,9.519779546734943
A-EO-RVFL,35,197,tanh,orthogonal,MPI,9.519779546734943
A-EO-RVFL,40,197,tanh,orthogonal,MPI,9.519779546734943
A-EO-RVFL,42,197,tanh,orthogonal,MPI,9.519779546734943
RIME-RVFL,10,197,sigmoid,orthogonal,MPI,9.753877998043102
RIME-RVFL,15,197,sigmoid,orthogonal,MPI,9.753877998043102
RIME-RVFL,21,197,sigmoid,orthogonal,MPI,9.753877998043102
RIME-RVFL,24,197,sigmoid,orthogonal,MPI,9.753877998043102
RIME-RVFL,27,197,sigmoid,orthogonal,MPI,9.753877998043102
RIME-RVFL,29,197,sigmoid,orthogonal,MPI,9.753877998043102
RIME-RVFL,30,197,sigmoid,orthogonal,MPI,9.753877998043102
RIME-RVFL,35,197,sigmoid,orthogonal,MPI,9.753877998043102
RIME-RVFL,40,197,sigmoid,orthogonal,MPI,9.753877998043102
RIME-RVFL,42,197,sigmoid,orthogonal,MPI,9.753877998043102
LARO-RVFL,10,197,tanh,orthogonal,MPI,6.300829865702258
LARO-RVFL,15,197,tanh,orthogonal,MPI,6.300829865702258
LARO-RVFL,21,197,tanh,orthogonal,MPI,6.300829865702258
LARO-RVFL,24,197,tanh,orthogonal,MPI,6.300829865702258
LARO-RVFL,27,197,tanh,orthogonal,MPI,6.300829865702258
LARO-RVFL,29,197,tanh,orthogonal,MPI,6.300829865702258
LARO-RVFL,30,197,tanh,orthogonal,MPI,6.300829865702258
LARO-RVFL,35,197,tanh,orthogonal,MPI,6.300829865702258
LARO-RVFL,40,197,tanh,orthogonal,MPI,6.300829865702258
LARO-RVFL,42,197,tanh,orthogonal,MPI,6.300829865702258
HHO-RVFL,10,200,tanh,random_uniform,MPI,10.0
HHO-RVFL,15,200,tanh,random_uniform,MPI,10.0
HHO-RVFL,21,200,tanh,random_uniform,MPI,10.0
HHO-RVFL,24,200,tanh,random_uniform,MPI,10.0
HHO-RVFL,27,200,tanh,random_uniform,MPI,10.0
HHO-RVFL,29,200,tanh,random_uniform,MPI,10.0
HHO-RVFL,30,200,tanh,random_uniform,MPI,10.0
HHO-RVFL,35,200,tanh,random_uniform,MPI,10.0
HHO-RVFL,40,200,tanh,random_uniform,MPI,10.0
HHO-RVFL,42,200,tanh,random_uniform,MPI,10.0
AIW-PSO-RVFL,10,199,sigmoid,orthogonal,MPI,4.994826760018813
AIW-PSO-RVFL,15,199,sigmoid,orthogonal,MPI,4.994826760018813
AIW-PSO-RVFL,21,199,sigmoid,orthogonal,MPI,4.994826760018813
AIW-PSO-RVFL,24,199,sigmoid,orthogonal,MPI,4.994826760018813
AIW-PSO-RVFL,27,199,sigmoid,orthogonal,MPI,4.994826760018813
AIW-PSO-RVFL,29,199,sigmoid,orthogonal,MPI,4.994826760018813
AIW-PSO-RVFL,30,199,sigmoid,orthogonal,MPI,4.994826760018813
AIW-PSO-RVFL,35,199,sigmoid,orthogonal,MPI,4.994826760018813
AIW-PSO-RVFL,40,199,sigmoid,orthogonal,MPI,4.994826760018813
AIW-PSO-RVFL,42,199,sigmoid,orthogonal,MPI,4.994826760018813
CL-PSO-RVFL,10,165,celu,he_normal,MPI,4.233547615341546
CL-PSO-RVFL,15,165,celu,he_normal,MPI,4.233547615341546
CL-PSO-RVFL,21,165,celu,he_normal,MPI,4.233547615341546
CL-PSO-RVFL,24,165,celu,he_normal,MPI,4.233547615341546
CL-PSO-RVFL,27,165,celu,he_normal,MPI,4.233547615341546
CL-PSO-RVFL,29,165,celu,he_normal,MPI,4.233547615341546
CL-PSO-RVFL,30,165,celu,he_normal,MPI,4.233547615341546
CL-PSO-RVFL,35,165,celu,he_normal,MPI,4.233547615341546
CL-PSO-RVFL,40,165,celu,he_normal,MPI,4.233547615341546
CL-PSO-RVFL,42,165,celu,he_normal,MPI,4.233547615341546
